timestamp,quaternion x,quaternion y,quaternion z,quaternion w,pitch (in radians),roll (in radians),yaw (in radians)
1454979210.177053,-0.005658,0.007335,0.000001,0.999957,-0.011315,0.014671,0.000084
1454979210.197042,-0.005345,0.008026,0.000006,0.999954,-0.010691,0.016053,0.000099
1454979210.217031,-0.005186,0.008274,0.000003,0.999952,-0.010371,0.016548,0.000092
1454979210.237020,-0.005339,0.008436,-0.000003,0.999950,-0.010677,0.016874,0.000084
1454979210.257009,-0.005575,0.008471,-0.000008,0.999949,-0.011150,0.016942,0.000079
1454979210.276968,-0.005688,0.008485,-0.000007,0.999948,-0.011375,0.016970,0.000083
1454979210.296957,-0.005565,0.008529,-0.000006,0.999948,-0.011130,0.017060,0.000084
1454979210.316946,-0.005504,0.008666,-0.000007,0.999947,-0.011008,0.017333,0.000081
1454979210.336935,-0.005500,0.008732,-0.000015,0.999947,-0.011000,0.017465,0.000065
1454979210.356924,-0.005631,0.008718,-0.000020,0.999946,-0.011263,0.017437,0.000059
1454979210.376883,-0.005939,0.008645,-0.000010,0.999945,-0.011879,0.017292,0.000083
1454979210.396872,-0.006090,0.008535,-0.000002,0.999945,-0.012180,0.017072,0.000101
1454979210.416861,-0.005959,0.008519,0.000007,0.999946,-0.011918,0.017040,0.000115
1454979210.436850,-0.005847,0.008520,0.000002,0.999947,-0.011693,0.017041,0.000104
1454979210.456839,-0.005963,0.008482,-0.000010,0.999946,-0.011926,0.016964,0.000081
1454979210.476758,-0.006163,0.008363,-0.000013,0.999946,-0.012325,0.016726,0.000078
1454979210.496747,-0.006283,0.008325,-0.000012,0.999946,-0.012566,0.016651,0.000081
1454979210.516736,-0.006271,0.008386,-0.000006,0.999945,-0.012542,0.016772,0.000092
1454979210.536725,-0.006138,0.008427,-0.000005,0.999946,-0.012276,0.016856,0.000092
1454979210.556714,-0.006036,0.008445,-0.000010,0.999946,-0.012071,0.016891,0.000081
1454979210.576673,-0.006038,0.008490,-0.000008,0.999946,-0.012076,0.016981,0.000087
1454979210.596662,-0.005997,0.008536,-0.000015,0.999946,-0.011995,0.017073,0.000072
1454979210.616651,-0.005907,0.008613,-0.000022,0.999945,-0.011813,0.017226,0.000058
1454979210.636640,-0.005855,0.008662,-0.000029,0.999945,-0.011710,0.017324,0.000043
1454979210.656629,-0.005857,0.008669,-0.000032,0.999945,-0.011714,0.017339,0.000038
1454979210.676587,-0.005877,0.008686,-0.000029,0.999945,-0.011755,0.017373,0.000044
1454979210.696576,-0.005846,0.008729,-0.000037,0.999945,-0.011693,0.017459,0.000028
1454979210.716565,-0.005899,0.008694,-0.000043,0.999945,-0.011798,0.017389,0.000017
1454979210.736554,-0.006047,0.008626,-0.000037,0.999945,-0.012094,0.017254,0.000031
1454979210.756543,-0.006162,0.008524,-0.000030,0.999945,-0.012325,0.017049,0.000044
1454979210.776502,-0.006152,0.008463,-0.000025,0.999945,-0.012305,0.016927,0.000054
1454979210.796491,-0.006104,0.008454,-0.000025,0.999946,-0.012207,0.016908,0.000054
1454979210.816480,-0.006072,0.008484,-0.000024,0.999946,-0.012143,0.016969,0.000055
1454979210.836469,-0.006123,0.008453,-0.000032,0.999946,-0.012245,0.016906,0.000039
1454979210.856458,-0.006186,0.008450,-0.000035,0.999945,-0.012373,0.016900,0.000034
1454979210.876416,-0.006160,0.008490,-0.000035,0.999945,-0.012319,0.016980,0.000035
1454979210.896405,-0.006046,0.008588,-0.000033,0.999945,-0.012091,0.017177,0.000038
1454979210.916394,-0.005938,0.008658,-0.000044,0.999945,-0.011876,0.017317,0.000014
1454979210.936383,-0.005893,0.008652,-0.000048,0.999945,-0.011786,0.017305,0.000005
1454979210.956372,-0.005928,0.008667,-0.000053,0.999945,-0.011856,0.017334,-0.000004
1454979210.976331,-0.006003,0.008673,-0.000053,0.999944,-0.012008,0.017347,-0.000003
1454979210.996320,-0.006149,0.008597,-0.000049,0.999944,-0.012298,0.017195,0.000007
1454979211.016309,-0.006198,0.008554,-0.000039,0.999944,-0.012396,0.017109,0.000028
1454979211.036298,-0.006034,0.008541,-0.000037,0.999945,-0.012067,0.017083,0.000029
1454979211.056287,-0.006066,0.008501,-0.000047,0.999945,-0.012133,0.017003,0.000008
1454979211.076245,-0.006182,0.008448,-0.000064,0.999945,-0.012366,0.016895,-0.000024
1454979211.096234,-0.006302,0.008427,-0.000062,0.999945,-0.012605,0.016855,-0.000017
1454979211.116223,-0.006281,0.008455,-0.000061,0.999945,-0.012563,0.016910,-0.000015
1454979211.136212,-0.006219,0.008521,-0.000054,0.999944,-0.012439,0.017042,-0.000002
1454979211.156201,-0.006116,0.008567,-0.000049,0.999945,-0.012232,0.017135,0.000006
1454979211.176160,-0.006052,0.008638,-0.000048,0.999944,-0.012105,0.017277,0.000009
1454979211.196149,-0.006039,0.008688,-0.000049,0.999944,-0.012078,0.017377,0.000007
1454979211.216138,-0.006060,0.008699,-0.000054,0.999944,-0.012121,0.017398,-0.000002
1454979211.236127,-0.006084,0.008722,-0.000050,0.999943,-0.012169,0.017445,0.000006
1454979211.256116,-0.006125,0.008726,-0.000041,0.999943,-0.012250,0.017454,0.000024
1454979211.276074,-0.006142,0.008697,-0.000038,0.999943,-0.012283,0.017394,0.000031
1454979211.296064,-0.006156,0.008678,-0.000040,0.999943,-0.012313,0.017357,0.000027
1454979211.316053,-0.006179,0.008674,-0.000050,0.999943,-0.012359,0.017349,0.000008
1454979211.336042,-0.006174,0.008653,-0.000057,0.999944,-0.012349,0.017306,-0.000007
1454979211.356031,-0.006153,0.008675,-0.000058,0.999943,-0.012307,0.017351,-0.000009
1454979211.375989,-0.006172,0.008675,-0.000055,0.999943,-0.012344,0.017350,-0.000002
1454979211.395978,-0.006204,0.008684,-0.000051,0.999943,-0.012409,0.017368,0.000006
1454979211.415967,-0.006206,0.008699,-0.000044,0.999943,-0.012412,0.017398,0.000019
1454979211.435956,-0.006136,0.008732,-0.000035,0.999943,-0.012273,0.017465,0.000038
1454979211.455945,-0.006126,0.008763,-0.000041,0.999943,-0.012253,0.017527,0.000025
1454979211.475904,-0.006168,0.008754,-0.000040,0.999943,-0.012335,0.017508,0.000027
1454979211.495893,-0.006233,0.008731,-0.000045,0.999942,-0.012466,0.017462,0.000018
1454979211.515882,-0.006262,0.008714,-0.000034,0.999942,-0.012525,0.017429,0.000042
1454979211.535871,-0.006233,0.008721,-0.000037,0.999943,-0.012466,0.017443,0.000034
1454979211.555860,-0.006209,0.008696,-0.000033,0.999943,-0.012419,0.017392,0.000041
1454979211.575818,-0.006219,0.008685,-0.000037,0.999943,-0.012438,0.017370,0.000033
1454979211.595807,-0.006253,0.008679,-0.000039,0.999943,-0.012507,0.017358,0.000031
1454979211.615796,-0.006233,0.008699,-0.000045,0.999943,-0.012467,0.017400,0.000018
1454979211.635785,-0.006251,0.008701,-0.000036,0.999943,-0.012502,0.017403,0.000037
1454979211.655774,-0.006248,0.008713,-0.000029,0.999943,-0.012497,0.017428,0.000050
1454979211.675733,-0.006245,0.008737,-0.000033,0.999942,-0.012491,0.017475,0.000043
1454979211.695722,-0.006224,0.008734,-0.000031,0.999942,-0.012449,0.017469,0.000046
1454979211.715711,-0.006222,0.008747,-0.000022,0.999942,-0.012445,0.017496,0.000065
1454979211.735700,-0.006222,0.008734,-0.000018,0.999943,-0.012443,0.017469,0.000073
1454979211.755689,-0.006224,0.008768,-0.000011,0.999942,-0.012448,0.017537,0.000088
1454979211.775647,-0.006191,0.008779,-0.000009,0.999942,-0.012381,0.017559,0.000091
1454979211.795636,-0.006190,0.008790,-0.000005,0.999942,-0.012379,0.017581,0.000099
1454979211.815625,-0.006198,0.008821,-0.000008,0.999942,-0.012395,0.017643,0.000092
1454979211.835614,-0.006195,0.008838,-0.000009,0.999942,-0.012390,0.017677,0.000091
1454979211.855603,-0.006185,0.008861,-0.000002,0.999942,-0.012370,0.017724,0.000105
1454979211.875562,-0.006184,0.008907,0.000002,0.999941,-0.012367,0.017816,0.000114
1454979211.895551,-0.006178,0.008920,0.000001,0.999941,-0.012355,0.017842,0.000113
1454979211.915540,-0.006198,0.008940,-0.000008,0.999941,-0.012397,0.017880,0.000096
1454979211.935529,-0.006235,0.008963,-0.000006,0.999940,-0.012470,0.017926,0.000099
1454979211.955518,-0.006235,0.008946,-0.000010,0.999941,-0.012470,0.017894,0.000092
1454979211.975507,-0.006234,0.008967,-0.000011,0.999940,-0.012467,0.017936,0.000090
1454979211.995465,-0.006222,0.008970,-0.000006,0.999940,-0.012444,0.017942,0.000099
1454979212.015454,-0.006200,0.008984,-0.000001,0.999940,-0.012400,0.017970,0.000108
1454979212.035443,-0.006181,0.009014,0.000001,0.999940,-0.012361,0.018029,0.000113
1454979212.055432,-0.006187,0.009034,0.000002,0.999940,-0.012373,0.018069,0.000117
1454979212.075421,-0.006210,0.009052,0.000004,0.999940,-0.012419,0.018106,0.000121
1454979212.095380,-0.006216,0.009066,-0.000005,0.999940,-0.012431,0.018134,0.000103
1454979212.115369,-0.006203,0.009066,-0.000003,0.999940,-0.012405,0.018133,0.000107
1454979212.135358,-0.006212,0.009087,0.000004,0.999939,-0.012424,0.018176,0.000121
1454979212.155347,-0.006217,0.009100,0.000011,0.999939,-0.012434,0.018201,0.000136
1454979212.175336,-0.006222,0.009108,0.000010,0.999939,-0.012442,0.018217,0.000134
1454979212.195294,-0.006201,0.009095,0.000018,0.999939,-0.012401,0.018192,0.000148
1454979212.215283,-0.006181,0.009115,0.000012,0.999939,-0.012361,0.018231,0.000136
1454979212.235272,-0.006164,0.009111,0.000014,0.999939,-0.012328,0.018224,0.000140
1454979212.255261,-0.006178,0.009127,0.000013,0.999939,-0.012356,0.018256,0.000139
1454979212.275251,-0.006142,0.009134,0.000012,0.999939,-0.012284,0.018270,0.000137
1454979212.295209,-0.006155,0.009150,0.000011,0.999939,-0.012308,0.018302,0.000136
1454979212.315198,-0.006154,0.009157,0.000008,0.999939,-0.012308,0.018315,0.000129
1454979212.335187,-0.006160,0.009170,0.000005,0.999939,-0.012320,0.018342,0.000122
1454979212.355176,-0.006159,0.009159,-0.000001,0.999939,-0.012318,0.018319,0.000110
1454979212.375165,-0.006164,0.009164,0.000003,0.999939,-0.012328,0.018330,0.000119
1454979212.395124,-0.006164,0.009156,0.000005,0.999939,-0.012328,0.018313,0.000123
1454979212.415113,-0.006155,0.009185,-0.000001,0.999939,-0.012309,0.018372,0.000111
1454979212.435102,-0.006153,0.009185,-0.000005,0.999939,-0.012305,0.018371,0.000104
1454979212.455091,-0.006150,0.009195,-0.000002,0.999939,-0.012300,0.018392,0.000108
1454979212.475080,-0.006173,0.009216,-0.000009,0.999938,-0.012346,0.018433,0.000097
1454979212.495038,-0.006163,0.009198,-0.000007,0.999939,-0.012326,0.018397,0.000100
1454979212.515027,-0.006164,0.009202,-0.000002,0.999939,-0.012328,0.018404,0.000109
1454979212.535016,-0.006151,0.009201,0.000003,0.999939,-0.012301,0.018404,0.000119
1454979212.555005,-0.006174,0.009211,0.000007,0.999939,-0.012347,0.018424,0.000128
1454979212.574994,-0.006175,0.009207,0.000009,0.999939,-0.012350,0.018415,0.000132
1454979212.594953,-0.006161,0.009213,0.000003,0.999939,-0.012321,0.018426,0.000120
1454979212.614942,-0.006162,0.009218,0.000005,0.999939,-0.012323,0.018438,0.000124
1454979212.634931,-0.006158,0.009226,0.000002,0.999938,-0.012316,0.018454,0.000118
1454979212.654920,-0.006139,0.009231,0.000004,0.999939,-0.012277,0.018464,0.000122
1454979212.674909,-0.006140,0.009231,0.000001,0.999939,-0.012279,0.018464,0.000115
1454979212.694867,-0.006158,0.009235,0.000003,0.999938,-0.012315,0.018472,0.000119
1454979212.714856,-0.006165,0.009249,0.000005,0.999938,-0.012329,0.018500,0.000124
1454979212.734845,-0.006168,0.009255,0.000001,0.999938,-0.012335,0.018511,0.000117
1454979212.754834,-0.006191,0.009270,0.000001,0.999938,-0.012382,0.018541,0.000116
1454979212.774823,-0.006192,0.009269,0.000003,0.999938,-0.012383,0.018539,0.000120
1454979212.794782,-0.006191,0.009263,0.000005,0.999938,-0.012381,0.018528,0.000124
1454979212.814771,-0.006207,0.009270,0.000006,0.999938,-0.012414,0.018542,0.000128
1454979212.834760,-0.006202,0.009273,0.000000,0.999938,-0.012403,0.018547,0.000116
1454979212.854749,-0.006188,0.009290,-0.000000,0.999938,-0.012375,0.018580,0.000115
1454979212.874738,-0.006176,0.009294,-0.000003,0.999938,-0.012352,0.018589,0.000108
1454979212.894696,-0.006147,0.009320,-0.000006,0.999938,-0.012294,0.018642,0.000102
1454979212.914685,-0.006170,0.009298,-0.000007,0.999938,-0.012340,0.018597,0.000101
1454979212.934674,-0.006173,0.009298,-0.000002,0.999938,-0.012346,0.018597,0.000110
1454979212.954663,-0.006134,0.009307,-0.000005,0.999938,-0.012269,0.018615,0.000103
1454979212.974652,-0.006144,0.009299,-0.000009,0.999938,-0.012288,0.018598,0.000097
1454979212.994611,-0.006152,0.009293,-0.000001,0.999938,-0.012304,0.018588,0.000112
1454979213.014600,-0.006166,0.009295,-0.000002,0.999938,-0.012331,0.018592,0.000110
1454979213.034589,-0.006167,0.009310,0.000003,0.999938,-0.012334,0.018621,0.000120
1454979213.054578,-0.006172,0.009329,0.000013,0.999937,-0.012344,0.018659,0.000140
1454979213.074567,-0.006168,0.009339,0.000017,0.999937,-0.012336,0.018679,0.000150
1454979213.094525,-0.006155,0.009342,0.000017,0.999937,-0.012309,0.018686,0.000149
1454979213.114514,-0.006166,0.009359,0.000016,0.999937,-0.012331,0.018719,0.000148
1454979213.134503,-0.006171,0.009386,0.000024,0.999937,-0.012342,0.018774,0.000163
1454979213.154492,-0.006174,0.009371,0.000020,0.999937,-0.012348,0.018743,0.000156
1454979213.174481,-0.006152,0.009372,0.000025,0.999937,-0.012303,0.018746,0.000166
1454979213.194440,-0.006178,0.009372,0.000030,0.999937,-0.012356,0.018746,0.000175
1454979213.214429,-0.006176,0.009341,0.000031,0.999937,-0.012350,0.018684,0.000178
1454979213.234418,-0.006163,0.009361,0.000031,0.999937,-0.012324,0.018723,0.000177
1454979213.254407,-0.006173,0.009334,0.000019,0.999937,-0.012344,0.018670,0.000154
1454979213.274396,-0.006152,0.009335,0.000019,0.999938,-0.012304,0.018671,0.000153
1454979213.294355,-0.006154,0.009346,0.000016,0.999937,-0.012307,0.018693,0.000147
1454979213.314344,-0.006170,0.009334,0.000018,0.999937,-0.012338,0.018670,0.000151
1454979213.334333,-0.006174,0.009355,0.000020,0.999937,-0.012348,0.018713,0.000156
1454979213.354322,-0.006177,0.009355,0.000014,0.999937,-0.012354,0.018712,0.000144
1454979213.374311,-0.006161,0.009358,0.000009,0.999937,-0.012322,0.018718,0.000132
1454979213.394269,-0.006150,0.009356,0.000008,0.999937,-0.012299,0.018714,0.000131
1454979213.414258,-0.006154,0.009362,0.000007,0.999937,-0.012307,0.018724,0.000130
1454979213.434247,-0.006164,0.009340,0.000012,0.999937,-0.012327,0.018681,0.000139
1454979213.454236,-0.006152,0.009351,0.000017,0.999937,-0.012303,0.018703,0.000149
1454979213.474225,-0.006138,0.009353,0.000017,0.999937,-0.012276,0.018707,0.000148
1454979213.494214,-0.006138,0.009351,0.000022,0.999937,-0.012275,0.018703,0.000158
1454979213.514173,-0.006134,0.009367,0.000026,0.999937,-0.012267,0.018735,0.000168
1454979213.534162,-0.006122,0.009363,0.000029,0.999937,-0.012244,0.018728,0.000172
1454979213.554151,-0.006132,0.009373,0.000028,0.999937,-0.012263,0.018748,0.000172
1454979213.574140,-0.006118,0.009358,0.000023,0.999937,-0.012234,0.018718,0.000160
1454979213.594129,-0.006120,0.009353,0.000025,0.999938,-0.012238,0.018707,0.000164
1454979213.614087,-0.006105,0.009363,0.000027,0.999938,-0.012208,0.018728,0.000169
1454979213.634076,-0.006095,0.009363,0.000027,0.999938,-0.012189,0.018727,0.000168
1454979213.654065,-0.006087,0.009354,0.000032,0.999938,-0.012173,0.018709,0.000178
1454979213.674054,-0.006103,0.009346,0.000029,0.999938,-0.012205,0.018693,0.000172
1454979213.694043,-0.006089,0.009355,0.000029,0.999938,-0.012177,0.018712,0.000172
1454979213.714002,-0.006108,0.009369,0.000042,0.999937,-0.012214,0.018739,0.000198
1454979213.733991,-0.006104,0.009352,0.000047,0.999938,-0.012206,0.018706,0.000208
1454979213.753980,-0.006142,0.009318,0.000046,0.999938,-0.012283,0.018638,0.000207
1454979213.773969,-0.006145,0.009299,0.000046,0.999938,-0.012289,0.018599,0.000205
1454979213.793958,-0.006150,0.009293,0.000051,0.999938,-0.012299,0.018589,0.000215
1454979213.813916,-0.006178,0.009290,0.000053,0.999938,-0.012354,0.018583,0.000220
1454979213.833905,-0.006189,0.009263,0.000057,0.999938,-0.012377,0.018529,0.000230
1454979213.853894,-0.006175,0.009261,0.000057,0.999938,-0.012348,0.018525,0.000229
1454979213.873883,-0.006173,0.009281,0.000062,0.999938,-0.012344,0.018563,0.000239
1454979213.893872,-0.006175,0.009274,0.000059,0.999938,-0.012349,0.018549,0.000233
1454979213.913831,-0.006184,0.009308,0.000062,0.999938,-0.012366,0.018618,0.000239
1454979213.933820,-0.006155,0.009307,0.000064,0.999938,-0.012308,0.018615,0.000243
1454979213.953809,-0.006171,0.009313,0.000064,0.999938,-0.012341,0.018629,0.000243
1454979213.973798,-0.006171,0.009327,0.000064,0.999937,-0.012341,0.018656,0.000243
1454979213.993787,-0.006180,0.009314,0.000072,0.999938,-0.012359,0.018630,0.000258
1454979214.013745,-0.006175,0.009288,0.000068,0.999938,-0.012348,0.018578,0.000252
1454979214.033734,-0.006184,0.009301,0.000079,0.999938,-0.012366,0.018604,0.000273
1454979214.053723,-0.006177,0.009325,0.000087,0.999937,-0.012352,0.018652,0.000289
1454979214.073712,-0.006175,0.009351,0.000090,0.999937,-0.012348,0.018704,0.000295
1454979214.093701,-0.006188,0.009370,0.000087,0.999937,-0.012374,0.018742,0.000290
1454979214.113660,-0.006190,0.009378,0.000089,0.999937,-0.012378,0.018758,0.000295
1454979214.133649,-0.006180,0.009385,0.000089,0.999937,-0.012358,0.018773,0.000295
1454979214.153638,-0.006173,0.009392,0.000100,0.999937,-0.012343,0.018786,0.000316
1454979214.173627,-0.006179,0.009375,0.000102,0.999937,-0.012357,0.018752,0.000321
1454979214.193616,-0.006191,0.009343,0.000107,0.999937,-0.012380,0.018690,0.000330
1454979214.213574,-0.006205,0.009348,0.000107,0.999937,-0.012408,0.018698,0.000330
1454979214.233564,-0.006212,0.009370,0.000110,0.999937,-0.012421,0.018743,0.000336
1454979214.253553,-0.006217,0.009360,0.000104,0.999937,-0.012431,0.018723,0.000324
1454979214.273542,-0.006218,0.009380,0.000109,0.999937,-0.012433,0.018763,0.000335
1454979214.293531,-0.006215,0.009361,0.000109,0.999937,-0.012428,0.018724,0.000334
1454979214.313489,-0.006222,0.009363,0.000106,0.999937,-0.012441,0.018729,0.000329
1454979214.333478,-0.006231,0.009338,0.000108,0.999937,-0.012460,0.018680,0.000333
1454979214.353467,-0.006207,0.009361,0.000111,0.999937,-0.012412,0.018724,0.000339
1454979214.373456,-0.006211,0.009366,0.000106,0.999937,-0.012419,0.018734,0.000328
1454979214.393445,-0.006218,0.009362,0.000111,0.999937,-0.012434,0.018727,0.000338
1454979214.413404,-0.006220,0.009385,0.000106,0.999937,-0.012438,0.018772,0.000328
1454979214.433393,-0.006231,0.009402,0.000106,0.999936,-0.012459,0.018807,0.000329
1454979214.453382,-0.006218,0.009401,0.000108,0.999936,-0.012434,0.018805,0.000334
1454979214.473371,-0.006214,0.009412,0.000114,0.999936,-0.012425,0.018827,0.000344
1454979214.493360,-0.006212,0.009403,0.000116,0.999936,-0.012421,0.018809,0.000349
1454979214.513318,-0.006205,0.009412,0.000122,0.999936,-0.012408,0.018828,0.000360
1454979214.533307,-0.006208,0.009409,0.000116,0.999936,-0.012414,0.018820,0.000349
1454979214.553296,-0.006220,0.009394,0.000119,0.999937,-0.012437,0.018792,0.000354
1454979214.573285,-0.006230,0.009401,0.000124,0.999936,-0.012457,0.018805,0.000365
1454979214.593274,-0.006200,0.009407,0.000124,0.999937,-0.012398,0.018817,0.000365
1454979214.613233,-0.006188,0.009401,0.000124,0.999937,-0.012373,0.018805,0.000365
1454979214.633222,-0.006202,0.009413,0.000121,0.999936,-0.012402,0.018828,0.000360
1454979214.653211,-0.006203,0.009408,0.000124,0.999937,-0.012403,0.018818,0.000365
1454979214.673200,-0.006215,0.009408,0.000135,0.999936,-0.012426,0.018820,0.000386
1454979214.693189,-0.006206,0.009410,0.000140,0.999936,-0.012408,0.018824,0.000397
1454979214.713147,-0.006203,0.009394,0.000145,0.999937,-0.012402,0.018791,0.000407
1454979214.733136,-0.006207,0.009388,0.000148,0.999937,-0.012411,0.018780,0.000412
1454979214.753125,-0.006206,0.009387,0.000145,0.999937,-0.012408,0.018778,0.000407
1454979214.773114,-0.006207,0.009373,0.000148,0.999937,-0.012411,0.018749,0.000412
1454979214.793103,-0.006204,0.009371,0.000145,0.999937,-0.012405,0.018746,0.000407
1454979214.813062,-0.006190,0.009380,0.000145,0.999937,-0.012377,0.018763,0.000407
1454979214.833051,-0.006207,0.009372,0.000148,0.999937,-0.012410,0.018747,0.000412
1454979214.853040,-0.006211,0.009364,0.000148,0.999937,-0.012418,0.018731,0.000412
1454979214.873029,-0.006212,0.009349,0.000150,0.999937,-0.012421,0.018701,0.000417
1454979214.893018,-0.006200,0.009338,0.000148,0.999937,-0.012397,0.018680,0.000411
1454979214.912976,-0.006194,0.009330,0.000153,0.999937,-0.012384,0.018663,0.000422
1454979214.932965,-0.006203,0.009335,0.000161,0.999937,-0.012402,0.018673,0.000438
1454979214.952954,-0.006196,0.009370,0.000164,0.999937,-0.012388,0.018743,0.000444
1454979214.972943,-0.006195,0.009383,0.000172,0.999937,-0.012387,0.018769,0.000460
1454979214.992932,-0.006176,0.009399,0.000172,0.999937,-0.012349,0.018801,0.000460
1454979215.012921,-0.006177,0.009387,0.000177,0.999937,-0.012350,0.018777,0.000471
1454979215.032880,-0.006187,0.009373,0.000178,0.999937,-0.012371,0.018750,0.000471
1454979215.052869,-0.006215,0.009355,0.000180,0.999937,-0.012427,0.018714,0.000476
1454979215.072858,-0.006214,0.009342,0.000188,0.999937,-0.012423,0.018689,0.000492
1454979215.092847,-0.006228,0.009354,0.000191,0.999937,-0.012451,0.018711,0.000498
1454979215.112836,-0.006221,0.009372,0.000194,0.999937,-0.012438,0.018748,0.000504
1454979215.132794,-0.006209,0.009367,0.000199,0.999937,-0.012413,0.018738,0.000514
1454979215.152783,-0.006213,0.009358,0.000199,0.999937,-0.012421,0.018720,0.000514
1454979215.172772,-0.006193,0.009356,0.000202,0.999937,-0.012381,0.018715,0.000520
1454979215.192761,-0.006197,0.009362,0.000202,0.999937,-0.012390,0.018728,0.000520
1454979215.212751,-0.006204,0.009361,0.000205,0.999937,-0.012403,0.018725,0.000525
1454979215.232709,-0.006214,0.009346,0.000213,0.999937,-0.012423,0.018696,0.000541
1454979215.252698,-0.006202,0.009338,0.000223,0.999937,-0.012399,0.018680,0.000562
1454979215.272687,-0.006203,0.009344,0.000229,0.999937,-0.012402,0.018692,0.000573
1454979215.292676,-0.006231,0.009353,0.000226,0.999937,-0.012458,0.018709,0.000569
1454979215.312665,-0.006249,0.009358,0.000234,0.999937,-0.012494,0.018721,0.000585
1454979215.332624,-0.006253,0.009363,0.000239,0.999937,-0.012501,0.018730,0.000596
1454979215.352613,-0.006252,0.009356,0.000239,0.999937,-0.012499,0.018717,0.000595
1454979215.372602,-0.006247,0.009371,0.000237,0.999937,-0.012489,0.018747,0.000591
1454979215.392591,-0.006258,0.009373,0.000234,0.999936,-0.012512,0.018750,0.000586
1454979215.412580,-0.006270,0.009358,0.000231,0.999937,-0.012535,0.018721,0.000580
1454979215.432538,-0.006261,0.009385,0.000234,0.999936,-0.012516,0.018775,0.000586
1454979215.452527,-0.006246,0.009394,0.000237,0.999936,-0.012487,0.018791,0.000592
1454979215.472481,-0.006236,0.009377,0.000234,0.999937,-0.012466,0.018757,0.000586
1454979215.492470,-0.006255,0.009384,0.000240,0.999936,-0.012505,0.018772,0.000597
1454979215.512459,-0.006257,0.009376,0.000248,0.999936,-0.012509,0.018755,0.000613
1454979215.532418,-0.006247,0.009396,0.000251,0.999936,-0.012490,0.018796,0.000618
1454979215.552407,-0.006257,0.009429,0.000248,0.999936,-0.012509,0.018863,0.000614
1454979215.572396,-0.006298,0.009513,0.000253,0.999935,-0.012590,0.019031,0.000626
1454979215.592385,-0.006352,0.009591,0.000266,0.999934,-0.012699,0.019187,0.000653
1454979215.612374,-0.006345,0.009586,0.000266,0.999934,-0.012685,0.019177,0.000653
1454979215.632332,-0.006360,0.009632,0.000268,0.999933,-0.012714,0.019268,0.000659
1454979215.652321,-0.006344,0.009631,0.000269,0.999933,-0.012682,0.019266,0.000660
1454979215.672310,-0.006319,0.009746,0.000333,0.999932,-0.012631,0.019498,0.000790
1454979215.692299,-0.006269,0.009953,0.000816,0.999930,-0.012522,0.019919,0.001756
1454979215.712288,-0.005943,0.010527,0.001784,0.999925,-0.011847,0.021077,0.003694
1454979215.732247,-0.005550,0.011069,0.005099,0.999910,-0.010986,0.022195,0.010321
1454979215.752236,-0.005526,0.011089,0.010902,0.999864,-0.010808,0.022298,0.021926
1454979215.772225,-0.005482,0.011102,0.017652,0.999768,-0.010570,0.022396,0.035427
1454979215.792214,-0.005436,0.011103,0.025310,0.999603,-0.010306,0.022476,0.050745
1454979215.812203,-0.005376,0.011078,0.033530,0.999362,-0.010002,0.022506,0.067189
1454979215.832161,-0.005318,0.011072,0.042461,0.999023,-0.009685,0.022576,0.085063
1454979215.852150,-0.005240,0.011124,0.052408,0.998550,-0.009299,0.022767,0.104978
1454979215.872139,-0.005153,0.011100,0.064002,0.997875,-0.008864,0.022816,0.128201
1454979215.892128,-0.005167,0.011497,0.077491,0.996913,-0.008520,0.023727,0.155252
1454979215.912117,-0.005028,0.011448,0.094400,0.995456,-0.007848,0.023744,0.189190
1454979215.932076,-0.004860,0.011387,0.115379,0.993244,-0.007026,0.023745,0.231374
1454979215.952065,-0.004685,0.011258,0.136767,0.990528,-0.006201,0.023587,0.274488
1454979215.972054,-0.004513,0.011121,0.157137,0.987504,-0.005419,0.023385,0.315668
1454979215.992043,-0.004369,0.011041,0.176213,0.984280,-0.004709,0.023276,0.354356
1454979216.012032,-0.004238,0.011012,0.195851,0.980563,-0.003997,0.023257,0.394325
1454979216.031990,-0.004101,0.010993,0.217719,0.975941,-0.003218,0.023245,0.439023
1454979216.051979,-0.003931,0.010958,0.243107,0.969930,-0.002297,0.023171,0.491195
1454979216.071968,-0.003752,0.010917,0.269436,0.962949,-0.001344,0.023049,0.545668
1454979216.091957,-0.003581,0.010872,0.295840,0.955169,-0.000408,0.022890,0.600716
1454979216.111946,-0.003401,0.010759,0.322770,0.946410,0.000507,0.022562,0.657347
1454979216.131905,-0.003214,0.010691,0.349117,0.937013,0.001443,0.022281,0.713287
1454979216.151894,-0.003050,0.010639,0.373207,0.927682,0.002281,0.022017,0.764951
1454979216.171883,-0.002885,0.010580,0.395458,0.918419,0.003068,0.021717,0.813150
1454979216.191872,-0.002701,0.010463,0.415133,0.909697,0.003773,0.021281,0.856191
1454979216.211861,-0.002501,0.010327,0.428171,0.903635,0.004323,0.020807,0.884944
1454979216.231820,-0.002392,0.010275,0.435516,0.900119,0.004644,0.020582,0.901228
1454979216.251809,-0.002337,0.010265,0.441356,0.897270,0.004868,0.020486,0.914224
1454979216.271798,-0.002268,0.010240,0.447048,0.894449,0.005098,0.020347,0.926928
1454979216.291787,-0.002227,0.010218,0.451944,0.891985,0.005264,0.020243,0.937889
