timestamp,quaternion x,quaternion y,quaternion z,quaternion w,pitch (in radians),roll (in radians),yaw (in radians)
1454978663.746845,0.009462,0.006588,-0.999866,0.011589,-0.012956,0.019076,-3.118289
1454978663.766834,0.009517,0.006535,-0.999866,0.011629,-0.012847,0.019186,-3.118210
1454978663.786823,0.009560,0.006471,-0.999865,0.011666,-0.012717,0.019272,-3.118136
1454978663.806812,0.009554,0.006433,-0.999865,0.011714,-0.012641,0.019258,-3.118041
1454978663.826801,0.009562,0.006415,-0.999865,0.011751,-0.012603,0.019275,-3.117968
1454978663.846760,0.009575,0.006404,-0.999864,0.011793,-0.012580,0.019301,-3.117883
1454978663.866749,0.009572,0.006381,-0.999864,0.011834,-0.012533,0.019295,-3.117802
1454978663.886738,0.009507,0.006386,-0.999864,0.011878,-0.012545,0.019166,-3.117714
1454978663.906727,0.009483,0.006459,-0.999863,0.011925,-0.012691,0.019120,-3.117620
1454978663.926716,0.009454,0.006477,-0.999863,0.011974,-0.012727,0.019063,-3.117521
1454978663.946674,0.009436,0.006463,-0.999862,0.012019,-0.012697,0.019027,-3.117432
1454978663.966663,0.009430,0.006430,-0.999862,0.012053,-0.012632,0.019016,-3.117364
1454978663.986652,0.009440,0.006434,-0.999862,0.012090,-0.012637,0.019035,-3.117290
1454978664.006641,0.009441,0.006458,-0.999861,0.012132,-0.012685,0.019039,-3.117206
1454978664.026630,0.009458,0.006472,-0.999860,0.012177,-0.012712,0.019073,-3.117115
1454978664.046589,0.009466,0.006461,-0.999860,0.012230,-0.012688,0.019090,-3.117010
1454978664.066578,0.009503,0.006426,-0.999859,0.012270,-0.012617,0.019163,-3.116930
1454978664.086567,0.009533,0.006387,-0.999858,0.012315,-0.012537,0.019224,-3.116840
1454978664.106556,0.009558,0.006376,-0.999858,0.012357,-0.012515,0.019274,-3.116755
1454978664.126545,0.009597,0.006363,-0.999857,0.012400,-0.012486,0.019352,-3.116670
1454978664.146504,0.009616,0.006396,-0.999856,0.012449,-0.012550,0.019391,-3.116570
1454978664.166493,0.009619,0.006397,-0.999855,0.012492,-0.012551,0.019398,-3.116485
1454978664.186482,0.009622,0.006372,-0.999855,0.012541,-0.012501,0.019404,-3.116388
1454978664.206470,0.009611,0.006341,-0.999855,0.012585,-0.012438,0.019381,-3.116300
1454978664.226460,0.009610,0.006361,-0.999854,0.012626,-0.012479,0.019380,-3.116218
1454978664.246418,0.009568,0.006396,-0.999853,0.012672,-0.012549,0.019299,-3.116126
1454978664.266407,0.009606,0.006395,-0.999853,0.012716,-0.012545,0.019375,-3.116037
1454978664.286396,0.009597,0.006392,-0.999852,0.012768,-0.012537,0.019357,-3.115934
1454978664.306385,0.009597,0.006385,-0.999851,0.012814,-0.012523,0.019358,-3.115841
1454978664.326374,0.009583,0.006384,-0.999851,0.012863,-0.012521,0.019330,-3.115743
1454978664.346363,0.009605,0.006375,-0.999850,0.012914,-0.012501,0.019374,-3.115642
1454978664.366322,0.009635,0.006356,-0.999849,0.012963,-0.012461,0.019435,-3.115543
1454978664.386311,0.009644,0.006365,-0.999849,0.013014,-0.012477,0.019453,-3.115440
1454978664.406300,0.009647,0.006375,-0.999848,0.013071,-0.012497,0.019461,-3.115326
1454978664.426289,0.009636,0.006377,-0.999847,0.013120,-0.012500,0.019439,-3.115229
1454978664.446278,0.009665,0.006403,-0.999846,0.013171,-0.012550,0.019499,-3.115125
1454978664.466236,0.009645,0.006420,-0.999845,0.013228,-0.012584,0.019459,-3.115012
1454978664.486225,0.009662,0.006416,-0.999845,0.013280,-0.012573,0.019494,-3.114908
1454978664.506214,0.009656,0.006401,-0.999844,0.013329,-0.012543,0.019482,-3.114810
1454978664.526203,0.009664,0.006378,-0.999843,0.013380,-0.012496,0.019499,-3.114708
1454978664.546192,0.009670,0.006361,-0.999843,0.013437,-0.012461,0.019510,-3.114595
1454978664.566151,0.009664,0.006363,-0.999842,0.013488,-0.012463,0.019499,-3.114493
1454978664.586140,0.009640,0.006372,-0.999841,0.013549,-0.012480,0.019452,-3.114370
1454978664.606129,0.009643,0.006338,-0.999841,0.013603,-0.012413,0.019458,-3.114263
1454978664.626118,0.009655,0.006318,-0.999840,0.013665,-0.012370,0.019483,-3.114139
1454978664.646107,0.009663,0.006293,-0.999839,0.013719,-0.012318,0.019498,-3.114032
1454978664.666065,0.009653,0.006304,-0.999839,0.013766,-0.012340,0.019479,-3.113938
1454978664.686054,0.009645,0.006344,-0.999838,0.013818,-0.012419,0.019465,-3.113833
1454978664.706043,0.009614,0.006361,-0.999837,0.013881,-0.012453,0.019404,-3.113707
1454978664.726032,0.009618,0.006343,-0.999836,0.013939,-0.012417,0.019412,-3.113591
1454978664.746021,0.009607,0.006284,-0.999836,0.013990,-0.012298,0.019389,-3.113491
1454978664.765980,0.009613,0.006284,-0.999836,0.014037,-0.012296,0.019401,-3.113396
1454978664.785969,0.009588,0.006322,-0.999835,0.014097,-0.012373,0.019355,-3.113275
1454978664.805958,0.009613,0.006345,-0.999833,0.014155,-0.012415,0.019406,-3.113159
1454978664.825947,0.009638,0.006365,-0.999832,0.014203,-0.012455,0.019455,-3.113062
1454978664.845936,0.009640,0.006356,-0.999832,0.014260,-0.012435,0.019460,-3.112949
1454978664.865894,0.009647,0.006320,-0.999831,0.014306,-0.012363,0.019473,-3.112858
1454978664.885883,0.009657,0.006301,-0.999830,0.014360,-0.012323,0.019495,-3.112750
1454978664.905872,0.009674,0.006320,-0.999829,0.014406,-0.012359,0.019530,-3.112658
1454978664.925861,0.009687,0.006334,-0.999829,0.014457,-0.012386,0.019556,-3.112555
1454978664.945850,0.009692,0.006336,-0.999828,0.014513,-0.012389,0.019567,-3.112442
1454978664.965839,0.009680,0.006351,-0.999827,0.014569,-0.012419,0.019545,-3.112330
1454978664.985798,0.009705,0.006368,-0.999826,0.014629,-0.012450,0.019595,-3.112210
1454978665.005787,0.009687,0.006375,-0.999825,0.014686,-0.012463,0.019561,-3.112097
1454978665.025776,0.009688,0.006363,-0.999824,0.014743,-0.012439,0.019563,-3.111982
1454978665.045765,0.009691,0.006350,-0.999823,0.014797,-0.012412,0.019570,-3.111873
1454978665.065754,0.009695,0.006356,-0.999822,0.014854,-0.012421,0.019577,-3.111759
1454978665.085713,0.009686,0.006360,-0.999822,0.014904,-0.012429,0.019561,-3.111661
1454978665.105702,0.009682,0.006377,-0.999821,0.014963,-0.012463,0.019553,-3.111541
1454978665.125691,0.009681,0.006382,-0.999820,0.015026,-0.012470,0.019553,-3.111416
1454978665.145680,0.009698,0.006365,-0.999819,0.015083,-0.012435,0.019587,-3.111301
1454978665.165668,0.009703,0.006366,-0.999818,0.015152,-0.012436,0.019599,-3.111164
1454978665.185627,0.009712,0.006346,-0.999817,0.015210,-0.012394,0.019616,-3.111049
1454978665.205616,0.009694,0.006363,-0.999816,0.015267,-0.012427,0.019580,-3.110934
1454978665.225605,0.009680,0.006375,-0.999815,0.015319,-0.012452,0.019554,-3.110830
1454978665.245594,0.009674,0.006385,-0.999815,0.015377,-0.012470,0.019544,-3.110714
1454978665.265583,0.009657,0.006385,-0.999814,0.015431,-0.012469,0.019510,-3.110605
1454978665.285542,0.009639,0.006379,-0.999813,0.015489,-0.012458,0.019475,-3.110490
1454978665.305531,0.009656,0.006358,-0.999812,0.015550,-0.012413,0.019508,-3.110368
1454978665.325520,0.009666,0.006318,-0.999811,0.015611,-0.012333,0.019528,-3.110247
1454978665.345509,0.009671,0.006324,-0.999811,0.015664,-0.012344,0.019540,-3.110141
1454978665.365498,0.009682,0.006303,-0.999810,0.015722,-0.012299,0.019560,-3.110024
1454978665.385456,0.009692,0.006325,-0.999808,0.015783,-0.012341,0.019583,-3.109902
1454978665.405445,0.009705,0.006322,-0.999807,0.015844,-0.012334,0.019609,-3.109780
1454978665.425434,0.009724,0.006287,-0.999806,0.015908,-0.012262,0.019647,-3.109653
1454978665.445423,0.009722,0.006252,-0.999806,0.015958,-0.012192,0.019643,-3.109553
1454978665.465412,0.009726,0.006275,-0.999805,0.016014,-0.012236,0.019653,-3.109442
1454978665.485401,0.009718,0.006327,-0.999804,0.016069,-0.012339,0.019638,-3.109330
1454978665.505360,0.009687,0.006372,-0.999803,0.016134,-0.012429,0.019579,-3.109199
1454978665.525349,0.009669,0.006399,-0.999802,0.016198,-0.012482,0.019544,-3.109072
1454978665.545338,0.009658,0.006386,-0.999801,0.016253,-0.012456,0.019522,-3.108961
1454978665.565327,0.009653,0.006362,-0.999800,0.016312,-0.012407,0.019512,-3.108844
1454978665.585316,0.009646,0.006402,-0.999799,0.016368,-0.012486,0.019500,-3.108732
1454978665.605273,0.009649,0.006440,-0.999798,0.016423,-0.012561,0.019508,-3.108621
1454978665.625262,0.009668,0.006500,-0.999796,0.016476,-0.012680,0.019549,-3.108513
1454978665.645252,0.009633,0.006470,-0.999796,0.016540,-0.012620,0.019480,-3.108387
1454978665.665241,0.009656,0.006415,-0.999795,0.016605,-0.012508,0.019524,-3.108258
1454978665.685230,0.009652,0.006359,-0.999794,0.016664,-0.012394,0.019514,-3.108140
1454978665.705189,0.009651,0.006360,-0.999793,0.016723,-0.012394,0.019514,-3.108023
1454978665.725178,0.009628,0.006411,-0.999792,0.016776,-0.012497,0.019470,-3.107916
1454978665.745167,0.009617,0.006453,-0.999791,0.016831,-0.012580,0.019450,-3.107804
1454978665.765156,0.009610,0.006432,-0.999790,0.016893,-0.012537,0.019435,-3.107682
1454978665.785145,0.009602,0.006415,-0.999790,0.016952,-0.012502,0.019421,-3.107564
1454978665.805103,0.009588,0.006395,-0.999789,0.017008,-0.012462,0.019393,-3.107452
1454978665.825092,0.009530,0.006422,-0.999788,0.017064,-0.012516,0.019277,-3.107341
1454978665.845081,0.009508,0.006454,-0.999787,0.017122,-0.012581,0.019236,-3.107223
1454978665.865070,0.009489,0.006509,-0.999786,0.017178,-0.012689,0.019199,-3.107111
1454978665.885059,0.009471,0.006518,-0.999785,0.017231,-0.012707,0.019166,-3.107004
1454978665.905018,0.009443,0.006501,-0.999785,0.017293,-0.012674,0.019109,-3.106882
1454978665.925007,0.009435,0.006503,-0.999784,0.017349,-0.012677,0.019095,-3.106769
1454978665.944996,0.009446,0.006487,-0.999783,0.017414,-0.012643,0.019116,-3.106640
1454978665.964985,0.009426,0.006447,-0.999782,0.017473,-0.012562,0.019075,-3.106522
1454978665.984974,0.009438,0.006423,-0.999781,0.017525,-0.012512,0.019100,-3.106419
1454978666.004963,0.009427,0.006388,-0.999781,0.017582,-0.012442,0.019078,-3.106306
1454978666.024921,0.009431,0.006413,-0.999779,0.017641,-0.012491,0.019087,-3.106187
1454978666.044911,0.009420,0.006434,-0.999778,0.017703,-0.012531,0.019065,-3.106064
1454978666.064900,0.009370,0.006421,-0.999778,0.017756,-0.012506,0.018967,-3.105957
1454978666.084889,0.009334,0.006407,-0.999777,0.017818,-0.012479,0.018894,-3.105834
1454978666.104878,0.009327,0.006377,-0.999776,0.017886,-0.012418,0.018880,-3.105700
1454978666.124835,0.009296,0.006393,-0.999775,0.017945,-0.012451,0.018820,-3.105582
1454978666.144825,0.009283,0.006418,-0.999774,0.018001,-0.012500,0.018796,-3.105469
1454978666.164814,0.009273,0.006424,-0.999773,0.018063,-0.012510,0.018777,-3.105345
1454978666.184803,0.009260,0.006414,-0.999772,0.018120,-0.012490,0.018750,-3.105232
1454978666.204792,0.009272,0.006407,-0.999771,0.018177,-0.012474,0.018775,-3.105118
1454978666.224751,0.009262,0.006389,-0.999770,0.018233,-0.012437,0.018755,-3.105005
1454978666.244740,0.009268,0.006385,-0.999769,0.018293,-0.012428,0.018769,-3.104886
1454978666.264729,0.009268,0.006400,-0.999768,0.018349,-0.012457,0.018769,-3.104772
1454978666.284718,0.009252,0.006401,-0.999767,0.018406,-0.012459,0.018737,-3.104659
1454978666.304707,0.009255,0.006396,-0.999766,0.018463,-0.012447,0.018745,-3.104545
1454978666.324665,0.009251,0.006355,-0.999765,0.018526,-0.012365,0.018737,-3.104421
1454978666.344654,0.009241,0.006337,-0.999764,0.018591,-0.012327,0.018715,-3.104291
1454978666.364643,0.009242,0.006343,-0.999763,0.018653,-0.012338,0.018718,-3.104167
1454978666.384632,0.009233,0.006366,-0.999762,0.018715,-0.012383,0.018701,-3.104043
1454978666.404621,0.009218,0.006392,-0.999761,0.018776,-0.012436,0.018673,-3.103919
1454978666.424580,0.009195,0.006390,-0.999760,0.018836,-0.012432,0.018630,-3.103801
1454978666.444569,0.009187,0.006391,-0.999759,0.018900,-0.012432,0.018614,-3.103671
1454978666.464558,0.009148,0.006379,-0.999758,0.018955,-0.012409,0.018535,-3.103564
1454978666.484547,0.009137,0.006409,-0.999757,0.019014,-0.012468,0.018516,-3.103445
1454978666.504536,0.009127,0.006448,-0.999756,0.019068,-0.012545,0.018497,-3.103337
1454978666.524525,0.009128,0.006470,-0.999754,0.019130,-0.012588,0.018502,-3.103212
1454978666.544483,0.009130,0.006456,-0.999753,0.019189,-0.012559,0.018506,-3.103093
1454978666.564472,0.009128,0.006420,-0.999752,0.019254,-0.012487,0.018501,-3.102964
1454978666.584460,0.009142,0.006408,-0.999751,0.019306,-0.012460,0.018530,-3.102860
1454978666.604450,0.009153,0.006403,-0.999750,0.019363,-0.012449,0.018552,-3.102746
1454978666.624439,0.009180,0.006425,-0.999748,0.019428,-0.012490,0.018608,-3.102615
1454978666.644397,0.009192,0.006423,-0.999747,0.019488,-0.012485,0.018632,-3.102496
1454978666.664387,0.009167,0.006405,-0.999746,0.019556,-0.012449,0.018582,-3.102361
1454978666.684376,0.009173,0.006370,-0.999745,0.019621,-0.012376,0.018593,-3.102231
1454978666.704365,0.009164,0.006373,-0.999744,0.019670,-0.012382,0.018576,-3.102133
1454978666.724354,0.009139,0.006369,-0.999743,0.019727,-0.012374,0.018527,-3.102020
1454978666.744312,0.009134,0.006409,-0.999742,0.019778,-0.012454,0.018518,-3.101917
1454978666.764301,0.009124,0.006390,-0.999741,0.019838,-0.012415,0.018500,-3.101797
1454978666.784290,0.009089,0.006383,-0.999740,0.019905,-0.012402,0.018430,-3.101663
1454978666.804279,0.009096,0.006394,-0.999739,0.019957,-0.012421,0.018445,-3.101560
1454978666.824268,0.009080,0.006394,-0.999738,0.020013,-0.012422,0.018414,-3.101446
1454978666.844227,0.009077,0.006381,-0.999737,0.020073,-0.012394,0.018407,-3.101327
1454978666.864216,0.009098,0.006372,-0.999736,0.020130,-0.012375,0.018450,-3.101213
1454978666.884205,0.009110,0.006366,-0.999734,0.020184,-0.012362,0.018475,-3.101105
1454978666.904194,0.009114,0.006351,-0.999733,0.020244,-0.012330,0.018484,-3.100986
1454978666.924183,0.009110,0.006330,-0.999732,0.020299,-0.012287,0.018474,-3.100877
1454978666.944141,0.009099,0.006315,-0.999732,0.020350,-0.012257,0.018452,-3.100774
1454978666.964130,0.009125,0.006351,-0.999730,0.020404,-0.012327,0.018506,-3.100664
1454978666.984119,0.009106,0.006404,-0.999729,0.020469,-0.012432,0.018471,-3.100535
1454978667.004109,0.009100,0.006441,-0.999727,0.020533,-0.012505,0.018461,-3.100405
1454978667.024098,0.009111,0.006420,-0.999726,0.020593,-0.012461,0.018485,-3.100286
1454978667.044087,0.009087,0.006390,-0.999725,0.020653,-0.012401,0.018435,-3.100167
1454978667.064045,0.009076,0.006385,-0.999724,0.020707,-0.012392,0.018414,-3.100059
1454978667.084033,0.009066,0.006417,-0.999723,0.020758,-0.012454,0.018396,-3.099957
1454978667.104023,0.009055,0.006425,-0.999722,0.020809,-0.012469,0.018375,-3.099854
1454978667.124012,0.009077,0.006441,-0.999720,0.020866,-0.012500,0.018419,-3.099740
1454978667.144001,0.009086,0.006408,-0.999719,0.020918,-0.012433,0.018438,-3.099637
1454978667.163960,0.009099,0.006405,-0.999718,0.020983,-0.012425,0.018465,-3.099507
1454978667.183949,0.009113,0.006385,-0.999717,0.021034,-0.012384,0.018492,-3.099404
1454978667.203938,0.009112,0.006383,-0.999716,0.021086,-0.012379,0.018491,-3.099301
1454978667.223927,0.009113,0.006380,-0.999715,0.021143,-0.012372,0.018493,-3.099187
1454978667.243916,0.009138,0.006410,-0.999713,0.021194,-0.012430,0.018545,-3.099084
1454978667.263874,0.009158,0.006419,-0.999712,0.021248,-0.012445,0.018585,-3.098975
1454978667.283863,0.010038,0.006021,-0.999733,0.019901,-0.011639,0.020312,-3.101667
1454978667.303852,0.009974,0.006037,-0.999837,0.013753,-0.011798,0.020113,-3.113966
1454978667.323841,0.009957,0.006077,-0.999911,0.006474,-0.012023,0.019994,-3.128523
1454978667.343830,0.009913,0.006123,-0.999927,-0.003272,-0.012310,0.019788,3.135169
1454978667.363789,0.009913,0.006171,-0.999848,-0.012976,-0.012598,0.019666,3.115761
1454978667.383778,0.009910,0.006217,-0.999720,-0.020570,-0.012838,0.019561,3.100572
1454978667.403767,0.009860,0.006245,-0.999556,-0.027398,-0.013026,0.019371,3.086912
1454978667.423756,0.009783,0.006279,-0.999321,-0.034957,-0.013233,0.019117,3.071786
1454978667.443745,0.009709,0.006299,-0.998920,-0.045001,-0.013460,0.018833,3.051681
1454978667.463703,0.009664,0.006348,-0.998209,-0.058691,-0.013809,0.018551,3.024263
1454978667.483692,0.009585,0.006434,-0.997089,-0.075364,-0.014276,0.018147,2.990842
1454978667.503681,0.009537,0.006583,-0.995516,-0.093880,-0.014898,0.017754,2.953675
1454978667.523670,0.009542,0.006721,-0.993437,-0.113785,-0.015526,0.017432,2.913649
1454978667.543658,0.009505,0.006813,-0.990840,-0.134534,-0.016060,0.017006,2.871824
1454978667.563618,0.009576,0.006962,-0.987872,-0.154821,-0.016721,0.016766,2.830819
1454978667.583607,0.009158,0.006952,-0.984985,-0.172256,-0.016852,0.015648,2.795463
1454978667.603595,0.009146,0.007026,-0.982760,-0.184524,-0.017185,0.015386,2.770526
1454978667.623531,0.009225,0.007078,-0.981751,-0.189816,-0.017400,0.015429,2.759751
1454978667.643520,0.009252,0.007081,-0.981749,-0.189824,-0.017417,0.015480,2.759736
1454978667.663509,0.009276,0.007085,-0.981760,-0.189766,-0.017433,0.015528,2.759855
1454978667.683467,0.009295,0.007074,-0.981772,-0.189705,-0.017417,0.015570,2.759978
1454978667.703456,0.009312,0.007066,-0.981783,-0.189647,-0.017407,0.015607,2.760097
1454978667.723445,0.009323,0.007056,-0.981793,-0.189594,-0.017391,0.015634,2.760204
1454978667.743434,0.009332,0.007052,-0.981805,-0.189534,-0.017386,0.015655,2.760328
1454978667.763423,0.009350,0.007046,-0.981815,-0.189478,-0.017381,0.015692,2.760441
1454978667.783382,0.009361,0.007039,-0.981826,-0.189420,-0.017370,0.015718,2.760559
1454978667.803371,0.009379,0.007036,-0.981836,-0.189368,-0.017370,0.015755,2.760667
1454978667.823360,0.009325,0.006931,-0.981848,-0.189312,-0.017142,0.015690,2.760779
1454978667.843349,0.009269,0.006763,-0.981860,-0.189261,-0.016790,0.015646,2.760879
1454978667.863338,0.009160,0.006624,-0.981873,-0.189200,-0.016475,0.015483,2.761000
1454978667.883296,0.009083,0.006502,-0.981885,-0.189147,-0.016205,0.015380,2.761106
1454978667.903285,0.008955,0.006386,-0.981897,-0.189095,-0.015928,0.015173,2.761210
1454978667.923274,0.008885,0.006282,-0.981910,-0.189034,-0.015697,0.015077,2.761331
1454978667.943263,0.008059,0.006018,-0.981979,-0.188724,-0.014861,0.013558,2.761949
1454978667.963252,0.008664,0.006141,-0.981988,-0.188646,-0.015331,0.014701,2.762117
1454978667.983211,0.008445,0.006119,-0.980681,-0.195336,-0.015302,0.014176,2.748479
1454978668.003200,0.008379,0.006145,-0.977827,-0.209155,-0.015523,0.013818,2.720255
1454978668.023189,0.008426,0.006192,-0.975332,-0.220495,-0.015795,0.013708,2.697032
1454978668.043178,0.008438,0.006232,-0.973411,-0.228824,-0.015996,0.013577,2.679937
1454978668.063167,0.008381,0.006261,-0.970661,-0.240224,-0.016181,0.013264,2.656479
1454978668.083126,0.008307,0.006267,-0.966897,-0.254953,-0.016355,0.012870,2.626071
1454978668.103115,0.008254,0.006293,-0.962356,-0.271593,-0.016597,0.012470,2.591570
1454978668.123104,0.008263,0.006304,-0.957026,-0.289816,-0.016856,0.012164,2.553594
1454978668.143093,0.008240,0.006348,-0.950339,-0.311041,-0.017193,0.011714,2.509081
1454978668.163082,0.008152,0.006416,-0.941863,-0.335836,-0.017563,0.011049,2.456665
1454978668.183071,0.008013,0.006459,-0.931994,-0.362328,-0.017846,0.010257,2.400114
1454978668.203029,0.007853,0.006609,-0.922177,-0.386632,-0.018263,0.009374,2.347681
1454978668.223018,0.007707,0.006701,-0.913069,-0.407676,-0.018521,0.008612,2.301810
1454978668.243007,0.007715,0.006599,-0.904091,-0.427220,-0.018525,0.008313,2.258789
1454978668.262996,0.007746,0.006495,-0.894344,-0.447265,-0.018549,0.008047,2.214205
1454978668.282985,0.007752,0.006428,-0.884555,-0.466327,-0.018603,0.007720,2.171343
1454978668.302944,0.007685,0.006453,-0.876464,-0.481364,-0.018711,0.007261,2.137186
1454978668.322933,0.007651,0.006439,-0.869906,-0.493115,-0.018750,0.006961,2.110267
1454978668.342922,0.007579,0.006429,-0.863640,-0.504011,-0.018746,0.006613,2.085123
1454978668.362911,0.007459,0.006439,-0.857228,-0.514843,-0.018721,0.006158,2.059942
1454978668.382900,0.007317,0.006455,-0.851220,-0.524719,-0.018669,0.005683,2.036818
1454978668.402858,0.007224,0.006451,-0.847399,-0.530868,-0.018604,0.005396,2.022335
1454978668.422847,0.007224,0.006425,-0.846497,-0.532306,-0.018569,0.005390,2.018939
1454978668.442836,0.007278,0.006426,-0.845870,-0.533300,-0.018635,0.005459,2.016589
1454978668.462825,0.007316,0.006428,-0.843700,-0.536726,-0.018700,0.005446,2.008479
1454978668.482814,0.007356,0.006413,-0.838931,-0.544151,-0.018768,0.005364,1.990829
1454978668.502773,0.007305,0.006416,-0.832172,-0.554432,-0.018780,0.005044,1.966216
1454978668.522762,0.007269,0.006411,-0.826017,-0.563561,-0.018785,0.004784,1.944192
1454978668.542751,0.007213,0.006414,-0.821575,-0.570019,-0.018763,0.004540,1.928514
1454978668.562740,0.007188,0.006447,-0.817494,-0.575857,-0.018821,0.004328,1.914264
1454978668.582729,0.007170,0.006447,-0.812610,-0.582729,-0.018836,0.004140,1.897401
1454978668.602687,0.007098,0.006439,-0.807427,-0.589889,-0.018774,0.003866,1.879719
1454978668.622676,0.007004,0.006468,-0.800626,-0.599088,-0.018750,0.003466,1.856833
1454978668.642665,0.006903,0.006463,-0.790980,-0.611769,-0.018672,0.003013,1.824961
1454978668.662654,0.006788,0.006452,-0.782728,-0.622294,-0.018549,0.002596,1.798208
1454978668.682643,0.006722,0.006413,-0.778019,-0.628172,-0.018424,0.002403,1.783141
1454978668.702632,0.006707,0.006404,-0.775655,-0.631089,-0.018401,0.002322,1.775631
1454978668.722591,0.006728,0.006393,-0.773946,-0.633183,-0.018417,0.002319,1.770226
1454978668.742580,0.006757,0.006370,-0.771974,-0.635586,-0.018425,0.002336,1.764007
1454978668.762569,0.006789,0.006333,-0.769090,-0.639074,-0.018420,0.002349,1.754956
1454978668.782558,0.006805,0.006319,-0.766176,-0.642564,-0.018430,0.002308,1.745863
1454978668.802547,0.006800,0.006318,-0.763169,-0.646132,-0.018432,0.002216,1.736530
1454978668.822505,0.006791,0.006318,-0.760547,-0.649217,-0.018428,0.002126,1.728430
1454978668.842494,0.006799,0.006325,-0.758723,-0.651347,-0.018457,0.002078,1.722822
1454978668.862483,0.006819,0.006355,-0.758063,-0.652115,-0.018529,0.002051,1.720796
1454978668.882472,0.006915,0.006370,-0.756507,-0.653918,-0.018682,0.002131,1.716033
1454978668.902461,0.006955,0.006384,-0.753599,-0.657267,-0.018766,0.002091,1.707162
1454978668.922420,0.006992,0.006385,-0.751392,-0.659788,-0.018822,0.002083,1.700460
1454978668.942409,0.006982,0.006398,-0.749689,-0.661723,-0.018834,0.002002,1.695304
1454978668.962398,0.006966,0.006428,-0.748578,-0.662979,-0.018862,0.001907,1.691950
1454978668.982387,0.006957,0.006431,-0.748652,-0.662896,-0.018854,0.001891,1.692171
1454978669.002376,0.006976,0.006437,-0.748843,-0.662680,-0.018887,0.001918,1.692748
1454978669.022335,0.007005,0.006414,-0.747749,-0.663914,-0.018894,0.001960,1.689450
1454978669.042324,0.006987,0.006416,-0.746565,-0.665245,-0.018878,0.001897,1.685887
1454978669.062313,0.006985,0.006410,-0.746151,-0.665710,-0.018867,0.001891,1.684641
1454978669.082302,0.006977,0.006426,-0.746189,-0.665667,-0.018879,0.001857,1.684756
1454978669.102291,0.006981,0.006452,-0.746227,-0.665624,-0.018924,0.001829,1.684870
1454978669.122249,0.006983,0.006473,-0.746258,-0.665589,-0.018957,0.001806,1.684963
1454978669.142238,0.006994,0.006464,-0.746264,-0.665582,-0.018958,0.001835,1.684982
1454978669.162227,0.006944,0.006412,-0.744865,-0.667148,-0.018819,0.001789,1.680782
1454978669.182216,0.006920,0.006388,-0.743974,-0.668142,-0.018752,0.001761,1.678112
1454978669.202205,0.006905,0.006393,-0.743423,-0.668755,-0.018743,0.001717,1.676462
1454978669.222194,0.006904,0.006393,-0.742846,-0.669396,-0.018743,0.001698,1.674738
1454978669.242153,0.006912,0.006384,-0.742028,-0.670303,-0.018742,0.001700,1.672296
1454978669.262142,0.006244,0.005893,-0.741218,-0.671210,-0.017118,0.001345,1.669858
1454978669.282131,0.006087,0.005174,-0.740468,-0.672044,-0.015844,0.002061,1.667619
1454978669.302120,0.005359,0.005028,-0.739925,-0.672649,-0.014651,0.001167,1.665987
1454978669.322109,0.004922,0.004896,-0.739891,-0.672690,-0.013867,0.000696,1.665876
1454978669.342067,0.004899,0.004367,-0.739933,-0.672648,-0.013054,0.001375,1.665999
1454978669.362056,0.004904,0.003896,-0.739976,-0.672604,-0.012363,0.002016,1.666126
1454978669.382045,0.004918,0.003515,-0.740012,-0.672567,-0.011818,0.002550,1.666231
1454978669.402034,0.004867,0.003183,-0.740050,-0.672526,-0.011257,0.002922,1.666344
1454978669.422023,0.004847,0.002937,-0.740094,-0.672480,-0.010866,0.003225,1.666473
1454978669.441982,0.004761,0.002686,-0.740134,-0.672438,-0.010379,0.003435,1.666589
1454978669.461971,0.004743,0.002503,-0.740173,-0.672395,-0.010083,0.003656,1.666706
1454978669.481960,0.004718,0.002295,-0.740211,-0.672354,-0.009743,0.003898,1.666817
1454978669.501949,0.004717,0.002100,-0.740247,-0.672315,-0.009453,0.004160,1.666924
1454978669.521938,0.004664,0.001912,-0.740283,-0.672277,-0.009102,0.004335,1.667029
1454978669.541896,0.004605,0.001722,-0.740318,-0.672238,-0.008742,0.004504,1.667134
1454978669.561885,0.004527,0.001590,-0.740361,-0.672192,-0.008440,0.004565,1.667259
1454978669.581874,0.004492,0.001454,-0.740405,-0.672144,-0.008191,0.004698,1.667390
1454978669.601863,0.004511,0.001299,-0.740448,-0.672097,-0.007986,0.004935,1.667517
1454978669.621852,0.004577,0.001121,-0.740481,-0.672060,-0.007811,0.005271,1.667618
1454978669.641811,0.004609,0.000981,-0.740522,-0.672016,-0.007648,0.005507,1.667739
1454978669.661800,0.004594,0.000904,-0.740564,-0.671969,-0.007513,0.005590,1.667865
1454978669.681789,0.004565,0.000835,-0.740605,-0.671925,-0.007372,0.005640,1.667985
1454978669.701778,0.004565,0.000750,-0.740647,-0.671878,-0.007245,0.005756,1.668110
1454978669.721767,0.004596,0.000626,-0.740686,-0.671836,-0.007102,0.005967,1.668226
1454978669.741756,0.004629,0.000523,-0.740725,-0.671793,-0.006993,0.006155,1.668342
1454978669.761714,0.004639,0.000406,-0.740762,-0.671752,-0.006834,0.006329,1.668452
1454978669.781703,0.004623,0.000333,-0.740802,-0.671707,-0.006703,0.006402,1.668572
